SMILES,Complexity,syba_score
COCCC(=O)Oc1c(C)c(OC)cc2nsnc12,7,46.83139669938734
CC1COc2c3c(c4nsnc4c2O1)OCCCC3,4,-25.31785573673046
CCCCc1c(N(C)C)cc2nsnc2c1CCC,7,36.455002124452754
CCCCC1Oc2c(c(C)c3nsnc3c2C)OC1CC,7,-2.4759109639089387
CCN(CC)c1cc2nsnc2cc1CCOC,6,37.99249176307235
CCCCc1c(OC(C)C)c(C)c(OC)c2nsnc12,8,36.46873118329817
CCC(=O)Oc1c(C(C)CC)c(C(C)CC)cc2nsnc12,6,31.04402098301175
CC/C([O-])=[NH+]\c1c(OC(C)CC)cc(C)c2nsnc12,6,29.707994678169054
CCC(C)[N+]1=C([O-])Cc2c3c(c4nsnc4c21)C(C)C(C)O3,5,-11.824113346696855
CC1CCc2c(c3c(c4nsnc24)[NH+]=C([O-])CC3)O1,4,-11.402806732406031
CCCCc1cc(C)c(CCC)c2nsnc12,6,34.95424081195247
CC(C)[N+]1=C([O-])Cc2c3c(c4nsnc4c21)CCCO3,5,2.6757190474885832
CC(C)Oc1cc2nsnc2c2c1N(C)CC2,5,16.212308099383403
CC(=O)Oc1ccc(N(C)CC(C)C)c2nsnc12,5,50.9892570554673
CCCOc1c(C)cc(OC(=O)CCC)c2nsnc12,6,48.5685391344288
COc1c(N(C)C)cc(/[N+](C)=C(\C)[O-])c2nsnc12,8,24.308786441985873
CCCOc1c(C)cc(/[NH+]=C(/[O-])CC)c2nsnc12,6,25.533183246370164
Cc1c(C(C)C)c(C)c2nsnc2c1OC(C)C,8,24.289610149502398
COc1cc2c(c3nsnc13)OCC(C(C)C)O2,4,5.8992212238936945
CCCc1cc(C(C)C)c(OC)c2nsnc12,6,33.41388380256245
CCCc1cc(C)c(CC)c2nsnc12,6,27.770591029045168
CCN(CC)c1cc(/[NH+]=C(/[O-])CC(C)C)c2nsnc2c1,5,31.571171900737717
CCC(=O)Oc1c(C)cc(/[N+](C)=C(/[O-])CC)c2nsnc12,7,30.48527761557998
CCN1CCOc2c1c1c(c3nsnc23)N(CC)CC1C,5,-8.08979121378509
CC/C([O-])=[NH+]\c1c(C(C)C)ccc2nsnc12,4,29.811050506344962
CCCCc1c(C)c(CC)c2nsnc2c1NC,8,32.498563910100565
CCC/C([O-])=[NH+]\c1ccc(OC(C)C)c2nsnc12,4,32.24329459710294
CCC(C)N(CC)c1c(C)c2c(c3nsnc13)OCCO2,6,21.12082072854358
CCCN(C)c1c(C(C)C)cc2nsnc2c1C,7,31.947975266199773
CCCN(C)CC/C([O-])=[NH+]\c1c(OC)ccc2nsnc12,6,35.80113736611554
CCCC/C([O-])=[NH+]\c1cc(C(C)C)cc2nsnc12,4,31.350597173814638
CC(=O)Oc1c(CCN(C)CC(C)C)ccc2nsnc12,6,56.38107228502536
CC1c2c3c(c4nsnc4c2N(C)C1C)N(C)CCN3C,6,-10.84182294192879
CC(C)Oc1c2c(cc3nsnc13)OC(C)C2C,4,3.8487797259676513
CC/C([O-])=[N+](/C)c1cc(N(C)CC)c(C)c2nsnc12,8,26.666100920656532
CCOC1N(C)c2cc3nsnc3c(CC)c2N1C,8,6.632394230951523
Cc1cc(C)c2nsnc2c1/[N+](C)=C(/[O-])C(C)C,7,25.185231897988412
COc1ccc2nsnc2c1/[N+](C)=C(/[O-])CC(C)C,5,38.62878793034273
CCc1c(N(C)CC(C)C)cc2nsnc2c1OC(C)=O,7,43.45350270001353
CCN1CN(CC)c2c1cc1nsnc1c2OC,6,5.02821090597138
Cc1c(N(C)C(C)C)c(C(C)C)cc2nsnc12,7,29.725012129865007
CCN(c1cc(OC)c2nsnc2c1NC)C(C)C,7,36.894318463654606
COc1cc2nsnc2c(OC)c1OCC(C)C,6,39.26538749156826
CCN(C)c1cc2nsnc2c(OCC(C)C)c1C,7,40.7884464366536
CC/C([O-])=[N+](/C)c1c(CC)cc(OC(C)=O)c2nsnc12,7,28.798126282131246
CCCN(C)c1c(C(C)CC)c(C)cc2nsnc12,7,34.45375796891278
CCOc1c2c(cc3nsnc13)CCCCOCCO2,5,-1.7813527937218248
CCN1CCOc2c1c1c(c3nsnc23)[N+](CC)=C([O-])C1,5,0.16531666963346892
CCCCOc1c(N(C)C)cc(OC(C)=O)c2nsnc12,7,46.943365029128756
COCCN(C)c1cc2nsnc2c2c1CC([O-])=[N+]2C,7,28.849972245785533
COc1c(N(C)C)c(CC(C)C)cc2nsnc12,7,30.915941237186562
CCCc1c(CC)c(CC(C)C)c(OC)c2nsnc12,8,31.091469190435497
CCc1c(OC)c2c(c3nsnc13)N(CC)CCN2C,7,9.546053887185705
CCOc1cc(N(C)CC)c(CC)c2nsnc12,7,29.62376205227144
CCCCOc1c(CC(C)C)cc2nsnc2c1CC,6,44.142847898818786
CCc1c(C)cc2nsnc2c1CC,6,23.64308077946814
CCC(C)C1Oc2cc(C)c3nsnc3c2OC1C,5,-2.5889793807332464
CC/C([O-])=[N+](/C)c1cc(OC)c(/[NH+]=C(\C)[O-])c2nsnc12,7,17.382742857555087
CCC(C)Oc1cc2nsnc2cc1N(C)C,5,42.649305716466486
C/C([O-])=[NH+]\c1cc2c(c3nsnc13)OC(C(C)C)CO2,4,1.2508775855589527
CCCN(C)c1ccc2nsnc2c1C(C)C,5,45.34308436033117
CCCN(C)c1c2c(cc3nsnc13)N(CCC)CN2C,7,10.96526003023599
COc1c(OC(C)C)c(C)c2nsnc2c1C,8,20.435260331489463
CCc1ccc2nsnc2c1N(CC)CCOC,6,53.720675737719596
COc1c(C)c2c(c3nsnc13)OCCN2C(C)C,6,10.684522212388282
CCC(C)N(C)c1cc2nsnc2cc1N(CC)C(C)C,6,45.247283199511784
CCOc1ccc2nsnc2c1OC(=O)C(C)C,4,52.01602088818606
CC/[N+](=C(/C)[O-])c1cc(OC)c(CC(C)C)c2nsnc12,7,37.21038966508796
CC/C([O-])=[NH+]\c1cc(N(C)C)c(OC(C)=O)c2nsnc12,7,25.29657689456931
CCN(CC(C)C)c1cc(OC)c(OC)c2nsnc12,7,47.20342171756177
CCOc1c(OC)cc(OC(C)=O)c2nsnc12,6,34.171545280753364
CCc1cc2nsnc2c(/[N+](CC)=C(\C)[O-])c1N(C)CC,8,22.80433875576025
CC/C([O-])=[N+](/C)c1c2c(cc3nsnc13)OCCO2,4,18.1934710559948
CCCN(CCC)CCc1cccc2nsnc12,4,61.32702580120498
CCCOc1cc(OCC)c2nsnc2c1C,6,35.97942336356677
CCCc1c2c(c(C)c3nsnc13)N(CCC)CN2C,8,7.816710555743091
CCC(C)N(C)c1c(OC)c2c(c3nsnc13)C(C)CCO2,7,0.861160993244056
CCN(C)c1cc(N(C)CC)c2nsnc2c1,6,27.974172039245698
CCc1cc(N(C)C)c(/[N+](CC)=C(\C)[O-])c2nsnc12,8,25.381048639456885
COc1c2c(c3nsnc3c1/[NH+]=C(\C)[O-])N(C)CCO2,6,-3.9019454316253355
CCN(CC)c1c(N(C)C)cc2nsnc2c1NC,8,32.375561734779644
COC1CNc2c1ccc1nsnc21,3,-15.610280697840288
CCN(C)c1cc(C)c(OCCOC)c2nsnc12,8,43.717532652630624
CCc1c(C)c(N(CC)CC(C)C)cc2nsnc12,7,43.33080580493159
CC/C([O-])=[N+](/CC)c1cc(OC)c(C)c2nsnc12,7,28.39697121954642
CCC1COc2c(CC(C)C)c(OC)c3nsnc3c2O1,6,13.475550726060227
COc1cc(C)c2nsnc2c1C,6,27.621460167691563
CCCCc1c2c(c(OC)c3nsnc13)CCO2,6,16.358222741627493
CCN1CCN(C)c2c1c1c(c3nsnc23)N(C)C(C)C1,6,-8.664665308674795
CC1Oc2c(c3c(c4nsnc24)CCCCO3)C1C,4,-16.365429288480506
CC(=O)Oc1c2c(c(C)c3nsnc13)N(C)CCN2C,8,11.420967869468182
CCCN(CC)c1cc2nsnc2cc1OCC(C)C,5,54.4489043812425
CC1Oc2c(c3c(c4nsnc24)CCC3)C1C,4,-5.841487023949593
CC(C)N(c1c2c(cc3nsnc13)OCCO2)C(C)C,3,22.167870254277506
CC(C)N(CCOc1ccc2nsnc2c1)C(C)C,4,72.69294910275198
COCCOc1cc2nsnc2c(N(C)C)c1OC,8,44.83110793107501
CCCN1CCN(C)c2c1cc1nsnc1c2OCC,6,19.86897726073223
CCN(CC)c1cc(OC(C)=O)c2nsnc2c1C,7,34.12012046335804
CCN(CC(C)C)c1cc(/[NH+]=C(\C)[O-])c2nsnc2c1,5,36.144466509459946
CCc1cc(N(C(C)C)C(C)CC)c2nsnc2c1,5,30.93810450903039
CCCN(CCC)c1cc(OC(=O)CC)c2nsnc2c1,5,49.149487751103706
CCC1CC([O-])=[NH+]c2c1c1c(c3nsnc23)OC(C)CO1,4,-30.0670652044717
CCCCOc1c(CC)c(OC)c2nsnc2c1CC(C)C,8,42.784556332593525
CCCC(=O)Oc1c(C)c(C)c(OC)c2nsnc12,8,33.04258498129402
CCC(C)N(C)c1c(OC)c(OC(C)C)cc2nsnc12,7,36.81545357152356
CCOCCc1c(OC)cc2nsnc2c1OC(=O)CC,7,47.28477255969674
CC/C([O-])=[NH+]\c1ccc(/[N+](CC)=C(/[O-])CC)c2nsnc12,5,14.568378219329489
CC/C([O-])=[N+](/CC)c1c(N(C)CC)cc(C)c2nsnc12,8,30.972034452293933
CCCCOc1ccc2nsnc2c1CC,4,57.948124923416984
CCc1cc2nsnc2cc1OC(C)CC,4,44.48760095868852
CCC(C)C(=O)Oc1c(C)c(N(C)C)cc2nsnc12,7,40.11897220610599
CCCc1cc(N(C)CC)c2nsnc2c1C,7,28.44009770332276
CC(=O)Oc1c(N(C)C)ccc2nsnc12,5,39.94887434354048
CCc1c2c(cc3nsnc13)C(C)C(C)O2,4,-0.7845806380107505
CCN(CCOC)CCN1CN(C)c2cc3nsnc3cc21,7,27.819693259869503
CC1COc2c3c(c4nsnc4c2C1)OCCOC(C)C3,5,-24.79089646139153
CCC/C([O-])=[N+](/C)c1cc(CCOCC)cc2nsnc12,6,43.56499193980845
CCCN(C)c1c2c(c(OC)c3nsnc13)C1CCC2C1,5,12.773045867992066
CC1Oc2c3c(c4nsnc4c2OC1C)N(C(C)C)CC3,6,-2.697257082866235
CC(C)c1cc(N(C)C)c(N(C)C)c2nsnc12,8,28.454262023601352
COCCOc1c(C)c(N(C)C)cc2nsnc12,8,39.52029695191271
CCCN1CN(CC)c2cc3nsnc3c(OC)c21,6,7.219061517847974
CCCOc1c(CC)c2c(c3nsnc13)OC(CC)CO2,6,13.590426918106344
CCc1cc(N(C)C(C)CC)c(OC)c2nsnc12,7,34.06502398431015
CCOc1cc2nsnc2c(CC(C)C)c1OC,6,41.44924953801785
CCOCCN(C)c1cc(CC)c2nsnc2c1,6,51.2739107517461
C/C([O-])=[NH+]\c1c2c(cc3nsnc13)COCC2,5,-8.84026702890031
CCCc1cc2nsnc2c2c1OCC(C)O2,4,-5.38790742119074
CCOc1cc(C)c2nsnc2c1N(C)C(C)C,7,40.041305765355396
CCCN1CCN(CC)c2c3c(c4nsnc4c21)CC(C)C3,5,2.5401572745800616
CCOCCN(C)c1ccc(/[NH+]=C(/[O-])CC)c2nsnc12,6,45.28907659593153
CCCOc1c(CC)cc(CC(C)C)c2nsnc12,6,36.10862306959361
CC(C)CN(C)c1cc2nsnc2c2c1CCO2,5,22.001074237324044
CC(C)COc1c(N(C)C)cc(C(C)C)c2nsnc12,7,42.08791113770365
CCCN1CN(CC)c2c1cc1nsnc1c2/[NH+]=C(\C)[O-],6,-0.3810327257974544
CCOc1cc(N(C)C)c(C(C)C)c2nsnc12,7,31.220515562495834
CCOc1cc(/[N+](CC)=C(\C)[O-])c2nsnc2c1,5,33.68517962187593
CCCCc1cc(CCN(C)CCC)cc2nsnc12,6,50.11069976632571
CC/C([O-])=[NH+]\c1c2c(c(CC)c3nsnc13)CC(CC)O2,6,-1.0322637204199088
CCCN(C)c1cc2nsnc2c2c1N(CC)CCO2,5,21.49422349680804
CCc1c(OC)cc2nsnc2c1CC,6,26.482002107646636
CC1Cc2c(c3c(c4nsnc24)N(C)CCN3C)N(C)C1,6,-7.342046817705574
CCCN1CN(C)c2cc3nsnc3c(N(CC)C(C)C)c21,7,10.597596656061253
CCCCOc1c2c(c(C(C)C)c3nsnc13)N(C)CCO2,6,19.922756671488816
CCC(C)N(c1cc(OC)c2nsnc2c1NC)C(C)CC,7,28.66518136804338
CCOCCN1CCOc2c1cc1nsnc1c2C,5,22.290460280585922
CCc1c2c(cc3nsnc13)N(C)C(OC)N2C(C)CC,8,2.43312051555746
CCN(C)c1c(OC)cc(/[NH+]=C(\C)[O-])c2nsnc12,7,20.91447184369065
CCC(C)c1c2c(cc3nsnc13)N(C)C(CC)C2,5,8.193340346573729
CCc1c2c(cc3nsnc13)N(CC)C(OC)N2CC,8,0.7946192049877683
CCC(C)Oc1cc2nsnc2c(N(C)C)c1OC,7,35.36902377097931
CCC(=O)Oc1c2c(c(C)c3nsnc13)OC(C)CO2,6,-1.9191587224827453
CCC(C)N1CCOc2c1cc1nsnc1c2OC,4,15.655713174746293
CCCOc1cc(OC)c2nsnc2c1OC(C)=O,6,42.30747170105676
CCN(C)c1c(C)c2c(c3nsnc13)C(C)CC2,7,1.3760608943232229
CCCN(C)CC/[N+](=C(/C)[O-])c1cccc2nsnc12,5,42.52536874003488
CCc1c(C)cc2nsnc2c1/[NH+]=C(/[O-])C(C)C,6,22.459204217751
CC(C)C/C([O-])=[NH+]\c1c2c(cc3nsnc13)CCC2,4,15.03177223960288
CCN1c2c(C)cc3nsnc3c2CC1C,5,3.436922420377212
CCCCc1c2c(c3nsnc3c1OC)OCCN2C,6,15.04990371023371
CCc1cc2c(c3nsnc13)OCC(CCOC)O2,5,9.448284260758735
CCCc1cc2nsnc2c(OC)c1CCC,6,25.211907756179816
CCOc1cc(/[NH+]=C(/[O-])C(C)C)c2nsnc2c1CC(C)C,6,29.210578603419556
CCCCOc1cc2nsnc2c(OC(C)CC)c1OC,6,51.729740979914546
COCCOCCOc1ccc2nsnc2c1C,6,80.29080974175872
CCCOCCN1CCN(C)c2cc3nsnc3c(C)c21,7,27.147636641641007
CC/C([O-])=[N+](/C)c1c2c(cc3nsnc13)N(C)CN2C(C)C,7,4.246304182939813
CCCCC(=O)Oc1c(OC)c(C)c(OC)c2nsnc12,8,35.3847983860796
CCCOc1ccc2nsnc2c1N(CC)C(C)CC,5,51.94114678138525
CCCN1CCOc2cc(N(C)CC)c3nsnc3c21,5,19.148492360305063
CCCOc1cc2c(c3nsnc13)CCN2C,5,20.626762730564916
CCCOc1cc(N(C)CC)c(CC)c2nsnc12,7,36.76560199468206
CCCc1cc(N(C)CC)c2nsnc2c1OC(C)=O,7,35.14575589030184
CCC(C)c1c(OC(C)C)c2c(c3nsnc13)N(C)CCO2,6,11.513871673948847
CCCCOc1c2c(c(C)c3nsnc13)OCCN2CC,6,22.89520907001701
COc1cc2nsnc2c2c1CC(C)CO2,4,-4.2364027546682586
COCCC(=O)Oc1c(C)cc(C)c2nsnc12,7,44.55520652736297
Cc1c(N(C)C)cc(/[NH+]=C(/[O-])C(C)C)c2nsnc12,7,22.35940797223631
CCc1cc2nsnc2cc1N(CC)C(C)C,5,36.40577577960522
CCOc1cc2nsnc2c(C)c1N(CC)C(C)C,7,37.229345722914196
CCCN(CC)c1c(N(CC)CCOC)ccc2nsnc12,7,53.28185948552926
CCC1Cc2c3c(c4nsnc4c2O1)CCCO3,4,-4.0020842079181955
CCC(C)C(=O)Oc1cc(CC(C)C)cc2nsnc12,4,56.066892481108916
CCC(C)c1cc2nsnc2c2c1OCC2,4,10.155694209371864
CC/C([O-])=[NH+]\c1ccc(OCCOC)c2nsnc12,5,39.19939229757442
CCCCOc1cc(OC(=O)C(C)C)c2nsnc2c1,4,64.54108041004062
CCOCC/C([O-])=[NH+]\c1c(CC)c(C)cc2nsnc12,7,30.46864823128046
CC(C)CN1CCOc2c1c1c(c3nsnc23)CCC1,4,18.23974274750629
CCCC(=O)Oc1c(C)c(CC)cc2nsnc12,6,32.10718081759572
CCOc1cc(N(C)C)c2nsnc2c1/[NH+]=C(\C)[O-],7,26.347485449400654
CCc1c(C)c(/[NH+]=C(\C)[O-])c2nsnc2c1CC,8,11.881366701791286
CCc1cc(OC)c(OC)c2nsnc12,6,29.798950884631118
CCC(C)Oc1cc(/[N+](CC)=C(\C)[O-])c2nsnc2c1,5,41.38701900029014
CCOC1CN(C)c2c1c(/[NH+]=C(\C)[O-])c1nsnc1c2C,8,-15.145001238333858
C/C([O-])=[NH+]\c1c2c(cc3nsnc13)CCN2C,5,-2.028322348631001
COCCc1c(C(C)C)cc2nsnc2c1C,7,33.393693874486154
CCCCC1COc2c(cc3nsnc3c2N(C)CCC)O1,5,17.820765066648708
CCc1cc2nsnc2c(C(C)C)c1CC,6,23.30208342894216
CCOc1c(C)c(CC)c2nsnc2c1NC,8,24.043140049773864
CCC(C)C(=O)Oc1cc(OC)c(N(C)C)c2nsnc12,7,43.85570435744065
CCc1c(OC)cc(N(C)C(C)C)c2nsnc12,7,39.23566673924845
CCC1COc2c(c3c(c4nsnc24)C(CC)CN3C)O1,5,-20.87487268725766
CCCN(C)c1cc(OC)c(OCC)c2nsnc12,7,41.09245541024825
CCCCc1cc(OC(C)CC)c2nsnc2c1OC,6,43.53294870560807
CCC(C)c1ccc2nsnc2c1/[N+](CC)=C(/[O-])CC(C)C,5,39.10786293565412
CCN(C)c1c2c(c(OC)c3nsnc13)N(CC)CCO2,7,11.501863826508293
COc1c(C)cc(/[N+](=C(\C)[O-])C(C)C)c2nsnc12,7,26.12864468350882
CCC(C)Oc1cc2nsnc2c(C)c1C,6,30.760630472005193
CCOc1c(C)cc2nsnc2c1/[N+](C)=C(/[O-])C(C)CC,7,32.23001379528054
CCCCc1c(C)c(OCC)c(OC)c2nsnc12,8,33.32648081233444
CCOc1c(CC)cc2nsnc2c1/[NH+]=C(/[O-])C(C)C,6,19.789499873146
CCN(C)c1ccc(OC(=O)C(C)C)c2nsnc12,5,48.78398736429181
CCC[N+]1=C([O-])Cc2ccc3nsnc3c21,3,19.72805593644623
CCOCCN(C)c1ccc2nsnc2c1C,6,60.506662896888145
CCC(C)c1cc(N(C)C)c2nsnc2c1/[N+](CC)=C(\C)[O-],8,32.818594426066255
CCCOc1cc2nsnc2c(OC(C)=O)c1CCOC,7,46.416719659501474
CCCCOc1c2c(c(OC)c3nsnc13)C(CC)CO2,6,11.146086505413617
CCN(C)c1cc(C)c(/[NH+]=C(/[O-])C(C)C)c2nsnc12,7,22.577507166475083
CCN(C)c1ccc2nsnc2c1OC(=O)CCOC,6,56.25315452179744
CCC(C)N1c2cc3nsnc3cc2N(C(C)CC)C1OC,6,10.66687294946276
CCCc1c(OC)cc2nsnc2c1/[N+](CC)=C(\C)[O-],7,30.733657071194312
CC/C([O-])=[NH+]\c1c(N(CC)CCOC)ccc2nsnc12,6,45.02357557283582
COCCOc1c(OC)ccc2nsnc12,5,51.42435201836722
CCCc1c2c(c(N(C)C)c3nsnc13)OC(CC)CO2,8,10.87458555220255
CCCC/C([O-])=[NH+]\c1c(CC(C)C)cc(OC)c2nsnc12,6,34.83628376593304
CC(C)C/C([O-])=[NH+]\c1cc(OC(C)C)cc2nsnc12,4,32.73229902094608
CCC1Oc2c(cc(C)c3nsnc23)OC1C,5,-6.724831390844236
CCCCOc1c2c(cc3nsnc13)N(C)CN2CC,6,13.351938423212808
COc1cc(N(C)CC(C)C)c(/[NH+]=C(\C)[O-])c2nsnc12,7,33.45488722108445
CCCN(CCOC)c1cc(OC(C)=O)c2nsnc2c1,6,58.40399155308691
C/C([O-])=[N+](/C)c1ccc(OCC(C)C)c2nsnc12,5,43.31220914740024
CCCC(=O)Oc1cc(OC)c(OC(C)C)c2nsnc12,6,48.488824005336724
COc1ccc2nsnc2c1/[N+](=C(/[O-])C(C)C)C(C)C,5,35.38248990127325
CC(C)Cc1cc(N(C)C(C)C)cc2nsnc12,5,40.415870282273204
COc1ccc2nsnc2c1OCCOC(C)C,5,61.430039538515246
CCC(C)N(CC(C)C)c1ccc2nsnc2c1/[NH+]=C(\C)[O-],5,40.25425242072375
CCOc1cc(C)c(/[N+](C)=C(/[O-])CC)c2nsnc12,7,26.196435628544055
C/C([O-])=[NH+]\c1c(C)c(C)cc2nsnc12,6,13.572670503346743
CCN1CN(C(C)C)c2c1cc1nsnc1c2OCC(C)C,6,20.537991599873436
COCC/C([O-])=[NH+]\c1c(C)c(OC)cc2nsnc12,7,25.070235593070866
CC/C([O-])=[N+](/CC)c1c(C)c(OC)cc2nsnc12,7,24.58735826353088
CCCOc1c(C)cc(N(C)C(C)CC)c2nsnc12,7,45.38436337424333
CCc1cc(/[N+](C)=C(/[O-])CC(C)C)c2nsnc2c1,5,34.444299395357866
CC/C([O-])=[NH+]\c1c2c(cc3nsnc13)OCCN(C)C2,6,4.105019898212431
CC1Cc2c(c3c(c4nsnc24)OCC3C)O1,4,-26.50652951463831
COCCOc1c2c(c(C(C)C)c3nsnc13)OCCO2,6,32.601788249856895
CCCCC1COc2c(OC)c(C)c3nsnc3c2O1,6,15.290205682876875
CCOc1ccc2nsnc2c1N(C)CCOC,6,51.52946636973387
CCOc1cc2nsnc2cc1N(CC(C)C)C(C)C,5,48.878471671022815
CCN(C)c1cc(OC(=O)C(C)C)c2nsnc2c1,5,47.514241754513854
CCCOCCc1cc2nsnc2cc1C,5,39.35122895087929
CCOc1cc2nsnc2c(/[NH+]=C(\C)[O-])c1CC(C)C,6,28.75768733769035
CCC(C)N(C)c1cc(N(C)C)cc2nsnc12,6,37.250919856497354
CCCOc1c2c(c(CCOC)c3nsnc13)OCCO2,6,31.424481576775104
CCC(C)N1CCCCc2cc3nsnc3cc21,3,30.837528341240823
CCC(C)OCCc1c2c(c(C)c3nsnc13)C1CCC2C1,5,14.368137488658217
CC(C)Cc1c2c(cc3nsnc13)CCC2C,4,7.344254225723831
CC/[N+](=C(\[O-])CC(C)C)c1c(C)cc(C)c2nsnc12,7,30.70123339664919
CCCc1cc(CC)c(/[NH+]=C(\C)[O-])c2nsnc12,6,18.40798133976958
CCc1c2c(c(N(C)CC)c3nsnc13)C1CCC2C1,5,9.541844844083744
CCc1c(C)cc(N(C)C(C)CC)c2nsnc12,7,36.292511681208474
CC1CCc2c3c(c4nsnc4c2N1C)OCCN3C,5,-12.886235246535534
CCc1c(OC)c(C)c2nsnc2c1C,8,19.299140830918905
CCN(CC(C)C)c1cc(/[NH+]=C(\C)[O-])c2nsnc2c1NC,7,37.00419358654865
CC/C([O-])=[NH+]\c1cc2c(c3nsnc13)N(C)CC2,5,2.4873918564825117
CCC1COc2cc3nsnc3c(/[NH+]=C(\C)[O-])c2O1,4,0.7819924611890683
CCC/C([O-])=[NH+]\c1c(CCC)ccc2nsnc12,4,30.56428893292177
CCC(C)N(c1ccc2nsnc2c1C(C)C)C(C)C,5,38.21156464921856
CCCCOc1cc(CCCC)c2nsnc2c1,4,57.73472394095924
CCCOc1c(N(C)CC)cc(OC)c2nsnc12,7,38.422850570286
CCCCOc1cc(C)c(/[N+](CC)=C(\C)[O-])c2nsnc12,7,41.25865383134644
CCN1CCN(CCOC)c2c1c(C)c1nsnc1c2C,8,18.417455741057378
COCCOc1cc(OC)c2nsnc2c1/[N+](C)=C(\C)[O-],8,40.88752891225178
CCC/C([O-])=[NH+]\c1c(N(C)C(C)C)ccc2nsnc12,5,39.66786815953822
CCC(C)Oc1cc2nsnc2c(C)c1N(C)C,7,35.97841941964999
CCOCCN(C)c1cc2nsnc2cc1C,6,61.121959227208954
CCCC/[N+](=C(/C)[O-])c1c(OCCC)ccc2nsnc12,5,42.54722909084123
CC(=O)Oc1cc(CCN(C)C)cc2nsnc12,6,42.75404956804597
CCCOc1cc(OC)c(C(C)C)c2nsnc12,6,36.76148018094707
CCCc1c(N(C)C)cc2nsnc2c1C,7,28.368782048417536
CCC(C)c1cc(OCC(C)C)c2nsnc2c1,4,45.365965199481295
CCOc1cc(OCCOC)c(OC)c2nsnc12,7,44.18296161323255
CCCN(c1cc2nsnc2cc1OCC(C)C)C(C)CC,5,54.26723487194327
Cc1c2c(cc3nsnc13)N(C)CCOC2,6,-4.524675390681143
CCC(=O)Oc1cc(N(CC)CC(C)C)cc2nsnc12,5,55.56276490183576
CCCCc1cc(C)c2nsnc2c1OC(C)CC,6,43.19958314939791
CCCc1c(OC(C)C)c(C)cc2nsnc12,6,36.43372100733668
CCCOc1c(OCC(C)C)c(N(C)CC)cc2nsnc12,7,46.859386373632965
Cc1cc(OC(C)C)c(C)c2nsnc12,6,31.329532271546828
CCc1c2c(c(OC)c3nsnc13)OC(CC)C(CC)O2,8,-0.0586564047118254
CCCc1c2c(cc3nsnc13)OC(CC)C(C(C)CC)O2,6,-6.914827210009698
CCN(C)c1c(OC)cc2nsnc2c1N(CC)C(C)C,8,34.662623711198954
CCCCc1c(N(C)C)cc2nsnc2c1NC,7,39.05566194473659
CCC(C)N1CCN(CC)c2c1c(C)cc1nsnc21,5,13.452084456283712
CCCOc1c(OC)c(CC)c2nsnc2c1OC,8,30.777983374399103
Cc1c2c(c(C)c3nsnc13)N(C)CC2C,7,-14.759115425678766
CC(C)OCCOc1ccc2nsnc2c1,3,83.38826049808523
CCOCCc1cc(OCC)c2nsnc2c1CC,7,34.57322359541392
CCC(C)Oc1cc(C(C)C)c2nsnc2c1OC,6,38.247918624688175
CCCCc1c(OCCC)cc2nsnc2c1NC,6,43.5862890232425
CCCCOc1c(C)cc2nsnc2c1OC(=O)CCC,6,53.1994629851881
CCCOCCOc1cc(C)c2nsnc2c1,5,61.17149315886265
CCN(CC)c1ccc2nsnc2c1OC(C)=O,5,44.85171565288455
CCC/C([O-])=[NH+]\c1c2c(cc3nsnc13)N(C(C)C)CN2C,6,6.3580865812282585
COCCN1CCOc2c3c(c4nsnc4c21)CCN3C,6,11.776260985196497
CCCc1cc2nsnc2c(OC(C)=O)c1OC(C)CC,6,36.9084343371479
CCC(=O)Oc1cc(OCC(C)C)cc2nsnc12,4,54.03525803779036
CCOc1c(N(C)C)cc2nsnc2c1OCC,7,27.993639741301283
CCC1Oc2c(c(C(C)C)c3nsnc3c2C)OC1C,8,-3.9428797470377623
CCC/C([O-])=[NH+]\c1c2c(cc3nsnc13)OCCO2,3,16.616349481427036
CCc1c2c(cc3nsnc13)N(C(C)C)CCN2C(C)C,6,18.88544304011192
CCOc1cc(N(CC)CC)c2nsnc2c1NC,7,34.54697872619867
CC1CN(C)c2c3c(c4nsnc4c21)[N+](C)=C([O-])C3,6,-17.97768326623138
CCCOc1c(CCC)cc2nsnc2c1OCC,6,31.794026294773456
CCCOc1c2c(cc3nsnc13)CCCN2C,5,22.90046654935785
CCc1cc(N(CC)C(C)C)c2nsnc2c1OC(C)=O,7,35.82606690540238
C/C([O-])=[N+](\c1cc(C(C)C)cc2nsnc12)C(C)C,5,32.24680291478825
CCCc1c2c(c(C)c3nsnc13)OCCO2,5,14.372742902484987
CCCCOc1c2c(cc3nsnc13)OC(CC)C2,4,21.950744653318754
CCCCOCCc1ccc2nsnc2c1OC(C)C,5,66.06809941527665
CCN(CCN(C(C)C)C(C)C)c1ccc2nsnc2c1,5,56.62871674872715
CCOc1cc(/[N+](CC)=C(/[O-])C(C)C)c2nsnc2c1,5,37.07791663816843
C/C([O-])=[NH+]\c1c(N(C)C(C)C)cc(N(C)C)c2nsnc12,8,26.17583825715172
CCc1c2c(c3nsnc3c1OC)CC(CC)O2,6,6.483019704128386
Cc1c2c(c(C)c3nsnc13)OC(C)CO2,6,-15.412789297392926
CCN(C)c1ccc2nsnc2c1N(CC)CC(C)C,6,50.12615750686445
